# STATION: WBB,,,,,
# STATION NAME: U of U William Browning Building,,,,,
# LATITUDE: 40.76623,,,,,
# LONGITUDE: -111.84755,,,,,
# ELEVATION [ft]: 4806,,,,,
# STATE: UT,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Fahrenheit,%,Miles/hour,Degrees
WBB,09/07/2019 16:38 MDT,83.86,21.75,6.85,3.21
WBB,09/07/2019 16:39 MDT,83.88,21.56,7.18,344.6
WBB,09/07/2019 16:40 MDT,83.64,21.45,6.6,338.3
WBB,09/07/2019 16:41 MDT,83.34,21.94,5.7,349.6
WBB,09/07/2019 16:42 MDT,83.26,22.43,5.44,343.9
WBB,09/07/2019 16:43 MDT,83.3,22.43,4.9,342.4
WBB,09/07/2019 16:44 MDT,83.52,22.71,2.55,334.7
WBB,09/07/2019 16:45 MDT,84.06,21.96,5.39,358.1
WBB,09/07/2019 16:46 MDT,84.42,21.32,4.09,3.58
WBB,09/07/2019 16:47 MDT,84.9,21.62,4.16,314.4
WBB,09/07/2019 16:48 MDT,85.06,22.11,2.68,308.7
WBB,09/07/2019 16:49 MDT,85.26,21.54,2.37,329.5
WBB,09/07/2019 16:50 MDT,84.9,21.33,4,304.3
WBB,09/07/2019 16:51 MDT,85.01,21.98,2.91,313.3
WBB,09/07/2019 16:52 MDT,85.28,21.76,1.39,309
WBB,09/07/2019 16:53 MDT,85.53,22.2,1.19,295.2
WBB,09/07/2019 16:54 MDT,85.91,21.46,2.44,354.4
WBB,09/07/2019 16:55 MDT,85.8,20.87,2.51,354
WBB,09/07/2019 16:56 MDT,85.42,20.81,2.44,38.11
WBB,09/07/2019 16:57 MDT,85.28,21.1,1.88,353.4
WBB,09/07/2019 16:58 MDT,85.15,21,3.38,350.1
WBB,09/07/2019 16:59 MDT,84.63,21.48,4.92,340.9
WBB,09/07/2019 17:00 MDT,84.07,21.77,6.24,12.98
WBB,09/07/2019 17:01 MDT,83.25,22.13,6.15,11.17
WBB,09/07/2019 17:02 MDT,82.72,22.63,4.61,8.74
WBB,09/07/2019 17:03 MDT,82.42,22.78,5.75,7.42
WBB,09/07/2019 17:04 MDT,82,23.33,5.48,12.57
WBB,09/07/2019 17:05 MDT,81.79,23.58,5.32,6.93
WBB,09/07/2019 17:06 MDT,81.66,23.82,3.51,9.3
WBB,09/07/2019 17:07 MDT,81.86,24,2.01,1.62
WBB,09/07/2019 17:08 MDT,82.06,24.67,4.25,320.4
WBB,09/07/2019 17:09 MDT,82,24.32,7.81,323.4
WBB,09/07/2019 17:10 MDT,81.7,24.36,9.15,322.9
WBB,09/07/2019 17:11 MDT,81.34,24.45,10.13,330.3
WBB,09/07/2019 17:12 MDT,81.21,24.53,7.05,343.1
WBB,09/07/2019 17:13 MDT,81.23,24.94,7.92,325.4
WBB,09/07/2019 17:14 MDT,81.21,25.16,6.85,322.3
WBB,09/07/2019 17:15 MDT,81.23,25.28,7.74,331
WBB,09/07/2019 17:16 MDT,81.3,25.54,8.32,331.3
WBB,09/07/2019 17:17 MDT,81.27,24.89,7.76,342
WBB,09/07/2019 17:18 MDT,81.19,25.18,8.43,334.7
WBB,09/07/2019 17:19 MDT,81.12,24.77,10.38,339.9
WBB,09/07/2019 17:20 MDT,81.07,24.84,10.13,338.7
WBB,09/07/2019 17:21 MDT,80.92,25.07,9.66,348.2
WBB,09/07/2019 17:22 MDT,80.82,25.12,6.8,340.4
WBB,09/07/2019 17:23 MDT,80.78,25.02,7.27,346.4
WBB,09/07/2019 17:24 MDT,80.94,25.22,8.16,331.7
WBB,09/07/2019 17:25 MDT,80.91,25.04,8.1,328.8
WBB,09/07/2019 17:26 MDT,80.8,25.41,7.14,340.9
WBB,09/07/2019 17:27 MDT,80.8,25.58,6.71,334.9
WBB,09/07/2019 17:28 MDT,80.76,25.16,7.02,331.9
WBB,09/07/2019 17:29 MDT,80.71,25.35,6.96,337.4
WBB,09/07/2019 17:30 MDT,80.62,25.16,6.46,359.3
WBB,09/07/2019 17:31 MDT,80.51,24.84,8.99,356.1
WBB,09/07/2019 17:32 MDT,80.42,25.34,4.99,356.4
WBB,09/07/2019 17:33 MDT,80.42,25.05,6.17,1.32
WBB,09/07/2019 17:34 MDT,80.44,24.64,4.88,5.64
WBB,09/07/2019 17:35 MDT,80.49,24.81,3.4,11.19
WBB,09/07/2019 17:36 MDT,80.67,24.4,2.35,13.06
WBB,09/07/2019 17:37 MDT,80.74,24.46,3.47,13.36
WBB,09/07/2019 17:38 MDT,80.74,24.32,5.08,359.7
WBB,09/07/2019 17:39 MDT,80.73,23.62,3.74,5.87
WBB,09/07/2019 17:40 MDT,80.73,23.81,3.13,12.16
WBB,09/07/2019 17:41 MDT,80.73,23.91,2.68,354.6
WBB,09/07/2019 17:42 MDT,80.8,24.22,2.59,349.2
WBB,09/07/2019 17:43 MDT,80.8,24.6,2.84,337.4
WBB,09/07/2019 17:44 MDT,80.83,24.56,3.02,355.1
WBB,09/07/2019 17:45 MDT,80.94,24.89,3.04,336.6
WBB,09/07/2019 17:46 MDT,80.98,25.07,4.59,326.2
WBB,09/07/2019 17:47 MDT,80.87,25.22,4.68,338.8
WBB,09/07/2019 17:48 MDT,80.82,25.65,5.73,336.9
WBB,09/07/2019 17:49 MDT,80.74,25.57,6.67,334
WBB,09/07/2019 17:50 MDT,80.71,25.45,6.4,4.1
WBB,09/07/2019 17:51 MDT,80.67,24.25,7.85,7.54
WBB,09/07/2019 17:52 MDT,80.73,24.92,6.24,13.81
WBB,09/07/2019 17:53 MDT,80.8,24.29,5.77,15.92
WBB,09/07/2019 17:54 MDT,80.89,24.08,5.48,9.15
WBB,09/07/2019 17:55 MDT,81,24.58,5.88,0.36
WBB,09/07/2019 17:56 MDT,81.07,24.54,6.33,5.37
WBB,09/07/2019 17:57 MDT,81.1,25.32,4.36,346.2
WBB,09/07/2019 17:58 MDT,81.12,25.64,4.65,356.8
WBB,09/07/2019 17:59 MDT,81.18,25.66,4.54,342.5
WBB,09/07/2019 18:00 MDT,81.14,24.51,6.15,349.6
WBB,09/07/2019 18:01 MDT,81.07,24.49,4.83,350.1
WBB,09/07/2019 18:02 MDT,81.07,25.1,5.61,336.7
WBB,09/07/2019 18:03 MDT,80.98,24.6,7.65,351
WBB,09/07/2019 18:04 MDT,80.8,24.6,7.81,353.8
WBB,09/07/2019 18:05 MDT,80.74,24.56,6.15,346.3
WBB,09/07/2019 18:06 MDT,80.73,24.85,6.35,344
WBB,09/07/2019 18:07 MDT,80.67,24.47,6.87,348.3
WBB,09/07/2019 18:08 MDT,80.6,24.77,7.31,343.2
WBB,09/07/2019 18:09 MDT,80.53,24.95,7.05,346.3
WBB,09/07/2019 18:10 MDT,80.46,24.66,8.86,352.2
WBB,09/07/2019 18:11 MDT,80.38,25.28,5.7,350.6
WBB,09/07/2019 18:12 MDT,80.33,25.59,6.02,343.7
WBB,09/07/2019 18:13 MDT,80.24,25.59,5.79,338
WBB,09/07/2019 18:14 MDT,80.17,26.1,6.64,334.9
WBB,09/07/2019 18:15 MDT,80.02,26.69,5.44,346.3
WBB,09/07/2019 18:16 MDT,79.9,26.84,3.87,353.6
WBB,09/07/2019 18:17 MDT,79.92,27.02,3.22,7.07
WBB,09/07/2019 18:18 MDT,79.88,26.78,5.28,4.58
WBB,09/07/2019 18:19 MDT,79.88,26.23,6.26,358.6
WBB,09/07/2019 18:20 MDT,79.86,26.2,5.73,20.22
WBB,09/07/2019 18:21 MDT,79.88,26.2,5.32,8.59
WBB,09/07/2019 18:22 MDT,79.93,26.27,4.25,4.73
WBB,09/07/2019 18:23 MDT,79.95,25.88,5.88,18.69
WBB,09/07/2019 18:24 MDT,79.97,25.18,5.64,21.09
WBB,09/07/2019 18:25 MDT,79.97,25.19,6.44,23.93
WBB,09/07/2019 18:26 MDT,79.97,24.43,6.82,23.13
WBB,09/07/2019 18:27 MDT,80.01,24.77,5.59,29.15
WBB,09/07/2019 18:28 MDT,80.01,24.43,5.61,26.41
WBB,09/07/2019 18:29 MDT,79.99,24.22,5.14,34.72
WBB,09/07/2019 18:30 MDT,80.01,24.51,4.68,26.52
WBB,09/07/2019 18:31 MDT,80.1,24.53,3.78,33.43
WBB,09/07/2019 18:32 MDT,80.15,24.55,3.47,47.16
WBB,09/07/2019 18:33 MDT,80.26,24.06,3.44,61.07
WBB,09/07/2019 18:34 MDT,80.37,23.87,2.77,49.06
WBB,09/07/2019 18:35 MDT,80.44,23.95,3.29,35.69
WBB,09/07/2019 18:36 MDT,80.44,24.37,4.85,20.59
WBB,09/07/2019 18:37 MDT,80.4,23.96,4.14,24.95
WBB,09/07/2019 18:38 MDT,80.42,23.56,3.15,26.77
WBB,09/07/2019 18:39 MDT,80.4,24.11,3.49,28.27
WBB,09/07/2019 18:40 MDT,80.35,24.15,3.22,42.09
WBB,09/07/2019 18:41 MDT,80.31,24.34,3.4,40.07
WBB,09/07/2019 18:42 MDT,80.22,24.33,4.14,32.38
WBB,09/07/2019 18:43 MDT,80.17,24.04,3.42,27.46
WBB,09/07/2019 18:44 MDT,80.2,23.52,3.09,28.5
WBB,09/07/2019 18:45 MDT,80.31,23.51,3.27,41.91
WBB,09/07/2019 18:46 MDT,80.38,23.94,3,34.58
WBB,09/07/2019 18:47 MDT,80.26,24.72,3.22,29.29
WBB,09/07/2019 18:48 MDT,80.13,25.01,2.98,35.73
WBB,09/07/2019 18:49 MDT,80.04,24.97,2.53,40.94
WBB,09/07/2019 18:50 MDT,80.06,23.38,2.89,48.32
WBB,09/07/2019 18:51 MDT,80.15,23.91,3.49,51.98
WBB,09/07/2019 18:52 MDT,80.15,24.64,2.66,49.27
WBB,09/07/2019 18:53 MDT,80.06,25.06,3,58.35
WBB,09/07/2019 18:54 MDT,79.97,25.65,3.51,48.99
WBB,09/07/2019 18:55 MDT,79.83,25.83,2.89,46.43
WBB,09/07/2019 18:56 MDT,79.77,25.38,3.65,52.69
WBB,09/07/2019 18:57 MDT,79.74,25.62,3.78,54.74
WBB,09/07/2019 18:58 MDT,79.72,25.63,2.64,55.27
WBB,09/07/2019 18:59 MDT,79.79,25.24,0.76,69.01
WBB,09/07/2019 19:00 MDT,79.9,24.98,1.7,61.75
WBB,09/07/2019 19:01 MDT,79.9,25.26,2.59,51.55
WBB,09/07/2019 19:02 MDT,79.83,25.62,4.12,42.94
WBB,09/07/2019 19:03 MDT,79.63,25.66,4.25,31.31
WBB,09/07/2019 19:04 MDT,79.56,25.27,1.32,35.57
WBB,09/07/2019 19:05 MDT,79.57,25.33,1.03,40.03
WBB,09/07/2019 19:06 MDT,79.57,24.54,1.34,50.58
WBB,09/07/2019 19:07 MDT,79.57,25.47,2.26,58.58
WBB,09/07/2019 19:08 MDT,79.47,25.96,2.08,60.48
WBB,09/07/2019 19:09 MDT,79.47,25.83,1.77,60.18
WBB,09/07/2019 19:10 MDT,79.39,25.7,2.71,57.74
WBB,09/07/2019 19:11 MDT,79.38,25.33,2.57,55.64
WBB,09/07/2019 19:12 MDT,79.32,25.39,5.37,75.77
WBB,09/07/2019 19:13 MDT,79.18,25.57,6.11,73.43
WBB,09/07/2019 19:14 MDT,79.12,25.06,7.2,64.64
WBB,09/07/2019 19:15 MDT,79.16,24.96,5.37,70.9
WBB,09/07/2019 19:16 MDT,79.2,24.72,4.97,60.37
WBB,09/07/2019 19:17 MDT,79.21,25.05,4.65,60.78
WBB,09/07/2019 19:18 MDT,79.23,24.79,4.76,43.32
WBB,09/07/2019 19:19 MDT,79.21,25.08,4.27,57.25
WBB,09/07/2019 19:20 MDT,79.14,25.25,4.83,51.09
WBB,09/07/2019 19:21 MDT,79.14,24.97,5.95,57.64
WBB,09/07/2019 19:22 MDT,79.09,25.41,5.48,54.67
WBB,09/07/2019 19:23 MDT,78.87,26.51,4.5,40.21
WBB,09/07/2019 19:24 MDT,78.64,26.4,4.56,47.22
WBB,09/07/2019 19:25 MDT,78.46,26.91,4.68,46.49
WBB,09/07/2019 19:26 MDT,78.26,27.39,5.23,43.68
WBB,09/07/2019 19:27 MDT,77.92,27.83,6.26,40.9
WBB,09/07/2019 19:28 MDT,77.74,27.57,5.48,50.51
WBB,09/07/2019 19:29 MDT,77.67,27.78,4.23,54.12
WBB,09/07/2019 19:30 MDT,77.65,27.74,3.89,55.93
WBB,09/07/2019 19:31 MDT,77.67,27.55,4.5,52.64
WBB,09/07/2019 19:32 MDT,77.76,27.23,3.83,67.24
WBB,09/07/2019 19:33 MDT,77.81,27.29,3.89,65.21
WBB,09/07/2019 19:34 MDT,77.79,27.33,4.07,68.08
WBB,09/07/2019 19:35 MDT,77.76,27.46,5.75,69.25
WBB,09/07/2019 19:36 MDT,77.74,27.2,6.26,69.52
WBB,09/07/2019 19:37 MDT,77.79,26.67,6.85,74.7
WBB,09/07/2019 19:38 MDT,77.83,26.72,7.54,69.21
WBB,09/07/2019 19:39 MDT,77.86,26.67,8.03,70.15
WBB,09/07/2019 19:40 MDT,77.9,26.58,7.14,67.68
WBB,09/07/2019 19:41 MDT,77.92,26.34,8.12,68.2
WBB,09/07/2019 19:42 MDT,78.01,25.92,8.25,64.75
WBB,09/07/2019 19:43 MDT,78.06,26.05,7.34,63.05
WBB,09/07/2019 19:44 MDT,78.03,26.05,7.27,68.79
WBB,09/07/2019 19:45 MDT,78.06,25.77,7.02,70.39
WBB,09/07/2019 19:46 MDT,78.1,25.83,6.62,74.48
WBB,09/07/2019 19:47 MDT,78.08,25.84,6.46,65.89
WBB,09/07/2019 19:48 MDT,78.08,25.34,7.09,63.13
WBB,09/07/2019 19:49 MDT,78.12,25.42,7.65,61.58
WBB,09/07/2019 19:50 MDT,78.17,25.21,7.05,61.47
WBB,09/07/2019 19:51 MDT,78.21,25.1,7.43,54.54
WBB,09/07/2019 19:52 MDT,78.26,25.11,8.28,58.44
WBB,09/07/2019 19:53 MDT,78.24,25.08,8.66,55.97
WBB,09/07/2019 19:54 MDT,78.26,25.06,9.4,63.89
WBB,09/07/2019 19:55 MDT,78.26,25.15,7.05,58.98
WBB,09/07/2019 19:56 MDT,78.24,25.01,8.84,54.73
WBB,09/07/2019 19:57 MDT,78.26,25.04,7.34,65.21
WBB,09/07/2019 19:58 MDT,78.19,24.94,9.48,66.82
WBB,09/07/2019 19:59 MDT,78.26,24.97,8.1,64.85
WBB,09/07/2019 20:00 MDT,78.17,25.1,7.96,67.54
WBB,09/07/2019 20:01 MDT,78.04,25.19,7.85,60.99
WBB,09/07/2019 20:02 MDT,78.01,25.24,7.85,63
WBB,09/07/2019 20:03 MDT,77.97,25.18,7.07,65.47
WBB,09/07/2019 20:04 MDT,77.97,25.15,5.35,60.69
WBB,09/07/2019 20:05 MDT,77.94,25.15,6.93,67.27
WBB,09/07/2019 20:06 MDT,77.94,24.95,8.66,66.05
WBB,09/07/2019 20:07 MDT,78.01,25.12,6.85,68.46
WBB,09/07/2019 20:08 MDT,77.97,25.4,6.38,64.17
WBB,09/07/2019 20:09 MDT,77.92,25.84,4.12,69.93
WBB,09/07/2019 20:10 MDT,77.83,25.57,7.54,66.46
WBB,09/07/2019 20:11 MDT,77.81,25.64,7.09,64.64
WBB,09/07/2019 20:12 MDT,77.81,25.73,5.95,62.68
WBB,09/07/2019 20:13 MDT,77.7,25.83,5.08,59.81
WBB,09/07/2019 20:14 MDT,77.72,25.32,6.44,62.02
WBB,09/07/2019 20:15 MDT,77.76,25.45,4.88,66.61
WBB,09/07/2019 20:16 MDT,77.68,25.6,6.51,63.37
WBB,09/07/2019 20:17 MDT,77.59,25.88,6.24,61.46
WBB,09/07/2019 20:18 MDT,77.56,25.74,6.71,69.89
WBB,09/07/2019 20:19 MDT,77.5,25.94,7.09,71.73
WBB,09/07/2019 20:20 MDT,77.52,25.82,7.56,73.79
WBB,09/07/2019 20:21 MDT,77.5,25.98,7.16,77.06
WBB,09/07/2019 20:22 MDT,77.49,25.86,8.81,69.99
WBB,09/07/2019 20:23 MDT,77.43,26.27,8.23,72.78
WBB,09/07/2019 20:24 MDT,77.38,25.87,12.19,71.02
WBB,09/07/2019 20:25 MDT,77.45,25.79,10.33,69.23
WBB,09/07/2019 20:26 MDT,77.52,25.52,11.3,72.39
WBB,09/07/2019 20:27 MDT,77.63,25.36,11.45,70.87
WBB,09/07/2019 20:28 MDT,77.77,25.1,12.39,70.47
WBB,09/07/2019 20:29 MDT,77.85,25.2,9.46,73.25
WBB,09/07/2019 20:30 MDT,77.81,25.26,9.69,73.86
WBB,09/07/2019 20:31 MDT,77.76,25.32,9.37,64.73
WBB,09/07/2019 20:32 MDT,77.76,25.15,9.1,63.73
WBB,09/07/2019 20:33 MDT,77.81,25.09,11.14,69.89
WBB,09/07/2019 20:34 MDT,77.72,25.29,8.52,69.5
WBB,09/07/2019 20:35 MDT,77.76,25.17,8.84,65.07
WBB,09/07/2019 20:36 MDT,77.72,25.31,8.1,71.94
WBB,09/07/2019 20:37 MDT,77.63,25.56,7.72,70.91
WBB,09/07/2019 20:38 MDT,77.59,25.6,8.93,70.64
WBB,09/07/2019 20:39 MDT,77.59,25.6,10.96,70.9
WBB,09/07/2019 20:40 MDT,77.65,25.35,9.6,69.51
WBB,09/07/2019 20:41 MDT,77.65,25.15,10.89,69.68
WBB,09/07/2019 20:42 MDT,77.81,25.24,7.72,70.4
WBB,09/07/2019 20:43 MDT,77.74,25.34,8.14,72.99
WBB,09/07/2019 20:44 MDT,77.77,25.06,8.41,68.89
WBB,09/07/2019 20:45 MDT,77.72,25.29,8.9,66.22
WBB,09/07/2019 20:46 MDT,77.7,25.26,7.29,72.64
WBB,09/07/2019 20:47 MDT,77.63,25.25,5.39,67.29
WBB,09/07/2019 20:48 MDT,77.59,25.51,4.94,68.75
WBB,09/07/2019 20:49 MDT,77.52,25.65,6.13,72.83
WBB,09/07/2019 20:50 MDT,77.45,25.63,5.64,64.17
WBB,09/07/2019 20:51 MDT,77.41,25.2,5.46,67.11
WBB,09/07/2019 20:52 MDT,77.4,25.24,5.99,68.55
WBB,09/07/2019 20:53 MDT,77.4,25.2,5.77,61.23
WBB,09/07/2019 20:54 MDT,77.43,24.87,8.79,58.27
WBB,09/07/2019 20:55 MDT,77.52,24.9,6.22,59.95
WBB,09/07/2019 20:56 MDT,77.59,24.48,6.51,54.21
WBB,09/07/2019 20:57 MDT,77.61,24.6,4.7,66.04
WBB,09/07/2019 20:58 MDT,77.59,24.67,3.94,63.28
WBB,09/07/2019 20:59 MDT,77.56,24.7,5.57,66.57
WBB,09/07/2019 21:00 MDT,77.58,24.51,5.7,60.45
WBB,09/07/2019 21:01 MDT,77.58,24.65,5.28,65.28
WBB,09/07/2019 21:02 MDT,77.56,24.84,3.47,74.68
WBB,09/07/2019 21:03 MDT,77.5,24.8,5.37,73.9
WBB,09/07/2019 21:04 MDT,77.43,24.8,4.07,95.2
WBB,09/07/2019 21:05 MDT,77.34,24.96,2.24,67.23
WBB,09/07/2019 21:06 MDT,77.22,25.02,3.24,49.89
WBB,09/07/2019 21:07 MDT,77.11,25.32,3.76,41.87
WBB,09/07/2019 21:08 MDT,77.14,25,2.64,35.83
WBB,09/07/2019 21:09 MDT,77.07,26.67,2.55,281
WBB,09/07/2019 21:10 MDT,76.68,28.1,3,279.5
WBB,09/07/2019 21:11 MDT,76.33,28.52,4.36,269
WBB,09/07/2019 21:12 MDT,75.9,29.07,5.03,252.2
WBB,09/07/2019 21:13 MDT,75.58,29.2,4.54,256.3
WBB,09/07/2019 21:14 MDT,75.34,29.83,4,252
WBB,09/07/2019 21:15 MDT,75.18,30.01,3.94,246.5
WBB,09/07/2019 21:16 MDT,75,30.38,3.33,245.5
WBB,09/07/2019 21:17 MDT,74.86,30.58,5.23,245.3
WBB,09/07/2019 21:18 MDT,74.82,30.54,5.91,244.1
WBB,09/07/2019 21:19 MDT,74.77,30.87,3.8,239.5
WBB,09/07/2019 21:20 MDT,74.61,31.35,1.34,226.3
WBB,09/07/2019 21:21 MDT,74.43,31.46,3.02,199.7
WBB,09/07/2019 21:22 MDT,74.35,31.05,5.14,209.1
WBB,09/07/2019 21:23 MDT,74.35,30.45,7.29,219.4
WBB,09/07/2019 21:24 MDT,74.59,29.82,8.61,226.3
WBB,09/07/2019 21:25 MDT,74.95,28.39,7.2,237.2
WBB,09/07/2019 21:26 MDT,75.33,28.01,4.23,211.4
WBB,09/07/2019 21:27 MDT,75.42,29.32,3.13,182
WBB,09/07/2019 21:28 MDT,75.27,29.36,3.89,204.7
WBB,09/07/2019 21:29 MDT,75.07,29.72,3.53,213
WBB,09/07/2019 21:30 MDT,74.91,29.65,3.29,210.2
WBB,09/07/2019 21:31 MDT,74.75,30.08,3.69,207
WBB,09/07/2019 21:32 MDT,74.61,30.39,3.06,205.5
WBB,09/07/2019 21:33 MDT,74.43,30.69,1.52,177.2
WBB,09/07/2019 21:34 MDT,74.21,31.48,0.56,161.7
WBB,09/07/2019 21:35 MDT,73.99,31.43,0.34,161.7
WBB,09/07/2019 21:36 MDT,73.92,30.84,0,
WBB,09/07/2019 21:37 MDT,73.9,30,0.67,273.4
WBB,09/07/2019 21:38 MDT,74.07,29.94,2.73,268.7
WBB,09/07/2019 21:39 MDT,74.28,29.25,1.57,230.8
WBB,09/07/2019 21:40 MDT,74.37,30.19,0.09,170.5
WBB,09/07/2019 21:41 MDT,74.21,30.77,0.96,125.8
WBB,09/07/2019 21:42 MDT,74.01,27.96,2.24,139
WBB,09/07/2019 21:43 MDT,74.37,26.87,2.15,95
WBB,09/07/2019 21:44 MDT,74.59,27.18,1.88,127.7
WBB,09/07/2019 21:45 MDT,74.97,24.66,5.79,61.27
WBB,09/07/2019 21:46 MDT,75.45,24.36,5.55,42.48
WBB,09/07/2019 21:47 MDT,75.7,24.29,2.04,25.88
WBB,09/07/2019 21:48 MDT,75.81,24.43,2.91,26.8
WBB,09/07/2019 21:49 MDT,75.81,24.69,2.84,95.6
WBB,09/07/2019 21:50 MDT,75.78,24.32,1.83,93.7
WBB,09/07/2019 21:51 MDT,75.76,24.35,4.94,44.63
WBB,09/07/2019 21:52 MDT,75.81,24.43,9.64,81.9
WBB,09/07/2019 21:53 MDT,75.96,24.38,8.81,61.24
WBB,09/07/2019 21:54 MDT,76.17,24.06,8.84,60.9
WBB,09/07/2019 21:55 MDT,76.41,23.9,12.66,73.43
WBB,09/07/2019 21:56 MDT,76.66,23.58,13.49,74.71
WBB,09/07/2019 21:57 MDT,76.82,23.7,13.06,62.92
WBB,09/07/2019 21:58 MDT,77,23.38,13.24,66.58
WBB,09/07/2019 21:59 MDT,77.07,23.36,15.66,67.64
WBB,09/07/2019 22:00 MDT,77.04,23.18,16.67,56.18
WBB,09/07/2019 22:01 MDT,77.2,23.02,14.74,55.05
WBB,09/07/2019 22:02 MDT,77.23,23.15,14.83,58.77
WBB,09/07/2019 22:03 MDT,77.22,23.23,15.48,63.5
WBB,09/07/2019 22:04 MDT,77.16,23.31,14.58,59.94
WBB,09/07/2019 22:05 MDT,77.11,23.3,14.81,57.35
WBB,09/07/2019 22:06 MDT,77.11,23.26,16.82,60.01
WBB,09/07/2019 22:07 MDT,77.11,23.04,18.23,60.76
WBB,09/07/2019 22:08 MDT,77.22,22.98,15.3,55.38
WBB,09/07/2019 22:09 MDT,77.27,22.92,17.65,51.84
WBB,09/07/2019 22:10 MDT,77.25,22.97,14.27,55.92
WBB,09/07/2019 22:11 MDT,77.23,22.96,14.56,45.66
WBB,09/07/2019 22:12 MDT,77.18,23.07,12.77,46.53
WBB,09/07/2019 22:13 MDT,77.09,23.09,13.62,57.6
WBB,09/07/2019 22:14 MDT,77.05,23.23,11.68,59.52
WBB,09/07/2019 22:15 MDT,77.04,23.16,11.68,57.24
WBB,09/07/2019 22:16 MDT,77.02,23.08,12.55,52.69
WBB,09/07/2019 22:17 MDT,76.98,23.02,15.9,56.21
WBB,09/07/2019 22:18 MDT,77,22.91,16.11,57.82
WBB,09/07/2019 22:19 MDT,77.04,22.9,12.93,59.24
WBB,09/07/2019 22:20 MDT,77,22.84,13.29,54.94
WBB,09/07/2019 22:21 MDT,77.13,22.67,11.9,52.91
WBB,09/07/2019 22:22 MDT,77.11,22.77,12.71,59.14
WBB,09/07/2019 22:23 MDT,77.07,22.73,17.81,55.86
WBB,09/07/2019 22:24 MDT,77.16,22.49,15.21,51.95
WBB,09/07/2019 22:25 MDT,77.25,22.45,14.88,49.52
WBB,09/07/2019 22:26 MDT,77.31,22.29,14.43,48.87
WBB,09/07/2019 22:27 MDT,77.38,22.3,13.58,50.46
WBB,09/07/2019 22:28 MDT,77.4,22.17,14.7,51.14
WBB,09/07/2019 22:29 MDT,77.45,22.14,12.88,50.12
WBB,09/07/2019 22:30 MDT,77.41,22.21,16.11,53.08
WBB,09/07/2019 22:31 MDT,77.34,22.29,15.32,57.72
WBB,09/07/2019 22:32 MDT,77.4,22.06,12.97,55.18
WBB,09/07/2019 22:33 MDT,77.49,22.08,14.12,57.11
WBB,09/07/2019 22:34 MDT,77.49,22.13,15.37,62.47
WBB,09/07/2019 22:35 MDT,77.45,22.04,17.67,59.83
WBB,09/07/2019 22:36 MDT,77.49,22.05,14.12,57.67
WBB,09/07/2019 22:37 MDT,77.47,22.11,13.87,58.58
WBB,09/07/2019 22:38 MDT,77.5,21.99,13.73,61.1
WBB,09/07/2019 22:39 MDT,77.47,22.2,11.01,64.76
WBB,09/07/2019 22:40 MDT,77.4,22.13,14.5,54.01
WBB,09/07/2019 22:41 MDT,77.52,21.97,15.37,59.44
WBB,09/07/2019 22:42 MDT,77.58,21.93,14.16,60.56
WBB,09/07/2019 22:43 MDT,77.63,21.9,13.44,57.98
WBB,09/07/2019 22:44 MDT,77.67,21.73,16.31,59.51
WBB,09/07/2019 22:45 MDT,77.76,21.61,16.62,60.51
WBB,09/07/2019 22:46 MDT,77.81,21.6,16.96,53.91
WBB,09/07/2019 22:47 MDT,77.86,21.42,18.77,56.87
WBB,09/07/2019 22:48 MDT,77.88,21.58,16.4,60.09
WBB,09/07/2019 22:49 MDT,77.81,21.67,13.98,56.38
WBB,09/07/2019 22:50 MDT,77.79,21.68,16.62,54.07
WBB,09/07/2019 22:51 MDT,77.77,21.68,13.89,54.22
WBB,09/07/2019 22:52 MDT,77.76,21.6,15.73,46.13
WBB,09/07/2019 22:53 MDT,77.76,21.7,12.97,45.75
WBB,09/07/2019 22:54 MDT,77.7,21.77,13.8,52.37
WBB,09/07/2019 22:55 MDT,77.7,21.63,18.14,49.48
WBB,09/07/2019 22:56 MDT,77.74,21.58,13.96,46.63
WBB,09/07/2019 22:57 MDT,77.65,21.65,16.69,54.11
WBB,09/07/2019 22:58 MDT,77.65,21.65,14.14,54.48
WBB,09/07/2019 22:59 MDT,77.61,21.74,16.11,50.94
WBB,09/07/2019 23:00 MDT,77.58,21.78,15.08,52.82
WBB,09/07/2019 23:01 MDT,77.5,21.9,12.1,50.03
WBB,09/07/2019 23:02 MDT,77.5,21.79,16.11,49.35
WBB,09/07/2019 23:03 MDT,77.56,21.76,15.7,53.46
WBB,09/07/2019 23:04 MDT,77.59,21.66,17.83,66.64
WBB,09/07/2019 23:05 MDT,77.61,21.84,12.53,57.92
WBB,09/07/2019 23:06 MDT,77.56,21.86,13.91,61.24
WBB,09/07/2019 23:07 MDT,77.52,22.03,11.63,68.61
WBB,09/07/2019 23:08 MDT,77.47,21.97,15.86,59.15
WBB,09/07/2019 23:09 MDT,77.5,21.92,19.37,55.95
WBB,09/07/2019 23:10 MDT,77.63,21.65,19.44,54.79
WBB,09/07/2019 23:11 MDT,77.76,21.65,17.47,49.93
WBB,09/07/2019 23:12 MDT,77.77,21.65,17.09,53.77
WBB,09/07/2019 23:13 MDT,77.7,21.75,12.66,57.78
